date,article_count,sentiment_sum,sentiment_mean,sentiment_sum_lag1,sentiment_mean_lag1
2024-04-29,32,4,0.125,0.0,0.0
2024-04-30,49,4,0.08163265306122448,4.0,0.125
2024-05-01,20,2,0.1,4.0,0.08163265306122448
2024-05-02,45,9,0.2,2.0,0.1
2024-05-03,43,13,0.3023255813953488,9.0,0.2
2024-05-04,35,10,0.2857142857142857,13.0,0.3023255813953488
2024-05-05,24,4,0.16666666666666666,10.0,0.2857142857142857
2024-05-06,33,2,0.06060606060606061,4.0,0.16666666666666666
2024-05-07,59,7,0.11864406779661017,2.0,0.06060606060606061
2024-05-08,58,6,0.10344827586206896,7.0,0.11864406779661017
2024-05-09,28,2,0.07142857142857142,6.0,0.10344827586206896
2024-05-10,31,8,0.25806451612903225,2.0,0.07142857142857142
2024-05-11,17,2,0.11764705882352941,8.0,0.25806451612903225
2024-05-19,31,1,0.03225806451612903,2.0,0.11764705882352941
2024-05-20,40,3,0.075,1.0,0.03225806451612903
2024-05-21,50,2,0.04,3.0,0.075
2024-05-22,31,3,0.0967741935483871,2.0,0.04
2024-05-23,45,9,0.2,3.0,0.0967741935483871
2024-05-24,30,5,0.16666666666666666,9.0,0.2
2024-05-25,21,3,0.14285714285714285,5.0,0.16666666666666666
2024-05-26,2,0,0.0,3.0,0.14285714285714285
2024-06-09,15,2,0.13333333333333333,0.0,0.0
2024-06-10,20,7,0.35,2.0,0.13333333333333333
2024-06-11,9,0,0.0,7.0,0.35
2024-06-12,45,5,0.1111111111111111,0.0,0.0
2024-06-13,73,5,0.0684931506849315,5.0,0.1111111111111111
2024-06-14,68,5,0.07352941176470588,5.0,0.0684931506849315
2024-06-15,20,0,0.0,5.0,0.07352941176470588
2024-06-16,9,1,0.1111111111111111,0.0,0.0
2024-06-17,26,1,0.038461538461538464,1.0,0.1111111111111111
2024-06-18,44,2,0.045454545454545456,1.0,0.038461538461538464
2024-06-19,25,2,0.08,2.0,0.045454545454545456
2024-06-20,98,9,0.09183673469387756,2.0,0.08
2024-06-21,37,2,0.05405405405405406,9.0,0.09183673469387756
2024-06-22,11,0,0.0,2.0,0.05405405405405406
2024-06-23,10,0,0.0,0.0,0.0
2024-06-24,49,9,0.1836734693877551,0.0,0.0
2024-06-25,20,15,0.75,9.0,0.1836734693877551
2024-06-26,41,11,0.2682926829268293,15.0,0.75
2024-06-27,40,4,0.1,11.0,0.2682926829268293
2024-06-28,26,2,0.07692307692307693,4.0,0.1
2024-06-29,57,3,0.05263157894736842,2.0,0.07692307692307693
2024-06-30,7,0,0.0,3.0,0.05263157894736842
2024-07-14,8,1,0.125,0.0,0.0
2024-07-15,24,0,0.0,1.0,0.125
2024-07-16,28,1,0.03571428571428571,0.0,0.0
2024-07-17,24,2,0.08333333333333333,1.0,0.03571428571428571
2024-07-18,59,7,0.11864406779661017,2.0,0.08333333333333333
2024-07-19,46,3,0.06521739130434782,7.0,0.11864406779661017
2024-07-20,56,7,0.125,3.0,0.06521739130434782
2024-07-21,5,1,0.2,7.0,0.125
2024-07-28,13,0,0.0,1.0,0.2
2024-07-29,35,1,0.02857142857142857,0.0,0.0
2024-07-30,58,3,0.05172413793103448,1.0,0.02857142857142857
2024-07-31,43,4,0.09302325581395349,3.0,0.05172413793103448
2024-08-01,36,5,0.1388888888888889,4.0,0.09302325581395349
2024-08-02,46,5,0.10869565217391304,5.0,0.1388888888888889
2024-08-03,19,0,0.0,5.0,0.10869565217391304
2024-08-04,40,1,0.025,0.0,0.0
2024-08-05,21,3,0.14285714285714285,1.0,0.025
2024-08-06,47,1,0.02127659574468085,3.0,0.14285714285714285
2024-08-07,44,2,0.045454545454545456,1.0,0.02127659574468085
2024-08-08,41,-1,-0.024390243902439025,2.0,0.045454545454545456
2024-08-09,49,1,0.02040816326530612,-1.0,-0.024390243902439025
2024-08-10,8,0,0.0,1.0,0.02040816326530612
2024-08-11,24,2,0.08333333333333333,0.0,0.0
2024-08-12,44,4,0.09090909090909091,2.0,0.08333333333333333
2024-08-13,40,4,0.1,4.0,0.09090909090909091
2024-08-14,44,7,0.1590909090909091,4.0,0.1
2024-08-15,42,1,0.023809523809523808,7.0,0.1590909090909091
2024-08-16,41,5,0.12195121951219512,1.0,0.023809523809523808
2024-08-17,15,2,0.13333333333333333,5.0,0.12195121951219512
2024-09-15,22,0,0.0,2.0,0.13333333333333333
2024-09-16,24,3,0.125,0.0,0.0
2024-09-17,33,-1,-0.030303030303030304,3.0,0.125
2024-09-18,39,0,0.0,-1.0,-0.030303030303030304
2024-09-19,46,4,0.08695652173913043,0.0,0.0
2024-09-20,57,4,0.07017543859649122,4.0,0.08695652173913043
2024-09-21,28,0,0.0,4.0,0.07017543859649122
2024-09-22,18,1,0.05555555555555555,0.0,0.0
2024-09-23,26,3,0.11538461538461539,1.0,0.05555555555555555
2024-09-24,37,-6,-0.16216216216216217,3.0,0.11538461538461539
2024-09-25,45,6,0.13333333333333333,-6.0,-0.16216216216216217
2024-09-26,52,19,0.36538461538461536,6.0,0.13333333333333333
2024-09-27,35,3,0.08571428571428572,19.0,0.36538461538461536
2024-09-28,37,24,0.6486486486486487,3.0,0.08571428571428572
2024-09-29,11,1,0.09090909090909091,24.0,0.6486486486486487
2024-09-30,22,-1,-0.045454545454545456,1.0,0.09090909090909091
2024-10-01,12,4,0.3333333333333333,-1.0,-0.045454545454545456
2024-10-02,52,6,0.11538461538461539,4.0,0.3333333333333333
2024-10-03,61,8,0.13114754098360656,6.0,0.11538461538461539
2024-10-04,64,17,0.265625,8.0,0.13114754098360656
2024-10-05,27,1,0.037037037037037035,17.0,0.265625
2024-10-06,2,1,0.5,1.0,0.037037037037037035
2024-10-13,31,14,0.45161290322580644,1.0,0.5
2024-10-14,51,11,0.21568627450980393,14.0,0.45161290322580644
2024-10-15,43,1,0.023255813953488372,11.0,0.21568627450980393
2024-10-16,22,2,0.09090909090909091,1.0,0.023255813953488372
2024-10-17,68,4,0.058823529411764705,2.0,0.09090909090909091
2024-10-18,27,9,0.3333333333333333,4.0,0.058823529411764705
2024-10-19,8,1,0.125,9.0,0.3333333333333333
2024-10-20,34,0,0.0,1.0,0.125
2024-10-21,50,3,0.06,0.0,0.0
2024-10-22,59,8,0.13559322033898305,3.0,0.06
2024-10-23,31,5,0.16129032258064516,8.0,0.13559322033898305
2024-10-24,23,1,0.043478260869565216,5.0,0.16129032258064516
2024-10-25,41,10,0.24390243902439024,1.0,0.043478260869565216
2024-10-26,12,0,0.0,10.0,0.24390243902439024
2024-10-27,32,4,0.125,0.0,0.0
2024-10-28,52,5,0.09615384615384616,4.0,0.125
2024-10-29,27,4,0.14814814814814814,5.0,0.09615384615384616
2024-10-30,29,9,0.3103448275862069,4.0,0.14814814814814814
2024-10-31,51,5,0.09803921568627451,9.0,0.3103448275862069
2024-11-01,41,10,0.24390243902439024,5.0,0.09803921568627451
2024-11-02,16,3,0.1875,10.0,0.24390243902439024
2024-11-03,24,4,0.16666666666666666,3.0,0.1875
2024-11-04,16,4,0.25,4.0,0.16666666666666666
2024-11-05,45,8,0.17777777777777778,4.0,0.25
2024-11-06,34,3,0.08823529411764706,8.0,0.17777777777777778
2024-11-07,47,0,0.0,3.0,0.08823529411764706
2024-11-08,61,3,0.04918032786885246,0.0,0.0
2024-11-09,21,0,0.0,3.0,0.04918032786885246
2024-11-10,26,4,0.15384615384615385,0.0,0.0
2024-11-11,36,1,0.027777777777777776,4.0,0.15384615384615385
2024-11-12,37,1,0.02702702702702703,1.0,0.027777777777777776
2024-11-13,24,4,0.16666666666666666,1.0,0.02702702702702703
2024-11-14,53,3,0.05660377358490566,4.0,0.16666666666666666
2024-11-15,54,13,0.24074074074074073,3.0,0.05660377358490566
2024-11-16,22,1,0.045454545454545456,13.0,0.24074074074074073
2024-11-17,2,0,0.0,1.0,0.045454545454545456
2024-12-01,20,2,0.1,0.0,0.0
2024-12-02,25,2,0.08,2.0,0.1
2024-12-03,44,9,0.20454545454545456,2.0,0.08
2024-12-04,43,8,0.18604651162790697,9.0,0.20454545454545456
2024-12-05,23,1,0.043478260869565216,8.0,0.18604651162790697
2024-12-06,58,4,0.06896551724137931,1.0,0.043478260869565216
2024-12-07,36,0,0.0,4.0,0.06896551724137931
2024-12-08,1,0,0.0,0.0,0.0
2024-12-15,22,0,0.0,0.0,0.0
2024-12-16,78,4,0.05128205128205128,0.0,0.0
2024-12-17,68,6,0.08823529411764706,4.0,0.05128205128205128
2024-12-18,33,3,0.09090909090909091,6.0,0.08823529411764706
2024-12-19,22,1,0.045454545454545456,3.0,0.09090909090909091
2024-12-20,22,1,0.045454545454545456,1.0,0.045454545454545456
2024-12-21,5,0,0.0,1.0,0.045454545454545456
2024-12-29,10,2,0.2,0.0,0.0
2024-12-30,40,4,0.1,2.0,0.2
2024-12-31,27,1,0.037037037037037035,4.0,0.1
2025-01-01,23,1,0.043478260869565216,1.0,0.037037037037037035
2025-01-02,47,5,0.10638297872340426,1.0,0.043478260869565216
2025-01-03,35,2,0.05714285714285714,5.0,0.10638297872340426
2025-01-04,68,1,0.014705882352941176,2.0,0.05714285714285714
2025-01-12,31,4,0.12903225806451613,1.0,0.014705882352941176
2025-01-13,87,9,0.10344827586206896,4.0,0.12903225806451613
2025-01-14,52,2,0.038461538461538464,9.0,0.10344827586206896
2025-01-15,26,0,0.0,2.0,0.038461538461538464
2025-01-16,26,5,0.19230769230769232,0.0,0.0
2025-01-17,18,2,0.1111111111111111,5.0,0.19230769230769232
2025-01-18,10,1,0.1,2.0,0.1111111111111111
2025-01-26,22,1,0.045454545454545456,1.0,0.1
2025-01-27,68,6,0.08823529411764706,1.0,0.045454545454545456
2025-01-28,63,7,0.1111111111111111,6.0,0.08823529411764706
2025-01-29,48,3,0.0625,7.0,0.1111111111111111
2025-01-30,17,0,0.0,3.0,0.0625
2025-01-31,22,1,0.045454545454545456,0.0,0.0
2025-02-01,10,1,0.1,1.0,0.045454545454545456
2025-02-16,12,1,0.08333333333333333,1.0,0.1
2025-02-17,20,-8,-0.4,1.0,0.08333333333333333
2025-02-18,32,3,0.09375,-8.0,-0.4
2025-02-19,124,3,0.024193548387096774,3.0,0.09375
2025-02-20,21,1,0.047619047619047616,3.0,0.024193548387096774
2025-02-21,22,1,0.045454545454545456,1.0,0.047619047619047616
2025-02-22,18,0,0.0,1.0,0.045454545454545456
2025-02-23,4,0,0.0,0.0,0.0
2025-02-24,75,15,0.2,0.0,0.0
2025-02-25,70,18,0.2571428571428571,15.0,0.2
2025-02-26,28,7,0.25,18.0,0.2571428571428571
2025-02-27,49,1,0.02040816326530612,7.0,0.25
2025-02-28,19,2,0.10526315789473684,1.0,0.02040816326530612
2025-03-01,6,0,0.0,2.0,0.10526315789473684
2025-03-02,4,0,0.0,0.0,0.0
2025-03-03,21,2,0.09523809523809523,0.0,0.0
2025-03-04,43,7,0.16279069767441862,2.0,0.09523809523809523
2025-03-05,30,3,0.1,7.0,0.16279069767441862
2025-03-06,59,12,0.2033898305084746,3.0,0.1
2025-03-07,66,31,0.4696969696969697,12.0,0.2033898305084746
2025-03-08,27,7,0.25925925925925924,31.0,0.4696969696969697
2025-03-09,10,0,0.0,7.0,0.25925925925925924
2025-03-10,20,4,0.2,0.0,0.0
2025-03-11,25,2,0.08,4.0,0.2
2025-03-12,28,0,0.0,2.0,0.08
2025-03-13,42,2,0.047619047619047616,0.0,0.0
2025-03-14,100,6,0.06,2.0,0.047619047619047616
2025-03-15,24,2,0.08333333333333333,6.0,0.06
2025-03-16,11,0,0.0,2.0,0.08333333333333333
2025-03-17,42,1,0.023809523809523808,0.0,0.0
2025-03-18,19,-2,-0.10526315789473684,1.0,0.023809523809523808
2025-03-19,21,-5,-0.23809523809523808,-2.0,-0.10526315789473684
2025-03-20,30,8,0.26666666666666666,-5.0,-0.23809523809523808
2025-03-21,100,14,0.14,8.0,0.26666666666666666
2025-03-22,28,4,0.14285714285714285,14.0,0.14
2025-03-23,9,0,0.0,4.0,0.14285714285714285
2025-03-24,41,-11,-0.2682926829268293,0.0,0.0
2025-03-25,48,5,0.10416666666666667,-11.0,-0.2682926829268293
2025-03-26,38,-1,-0.02631578947368421,5.0,0.10416666666666667
2025-03-27,40,2,0.05,-1.0,-0.02631578947368421
2025-03-28,45,1,0.022222222222222223,2.0,0.05
2025-03-29,28,1,0.03571428571428571,1.0,0.022222222222222223
2025-03-30,13,0,0.0,1.0,0.03571428571428571
2025-03-31,74,7,0.0945945945945946,0.0,0.0
2025-04-01,64,3,0.046875,7.0,0.0945945945945946
2025-04-02,47,4,0.0851063829787234,3.0,0.046875
2025-04-03,31,1,0.03225806451612903,4.0,0.0851063829787234
2025-04-04,17,1,0.058823529411764705,1.0,0.03225806451612903
2025-04-05,5,0,0.0,1.0,0.058823529411764705
2025-04-13,14,0,0.0,0.0,0.0
2025-04-14,22,0,0.0,0.0,0.0
2025-04-15,23,2,0.08695652173913043,0.0,0.0
2025-04-16,46,15,0.32608695652173914,2.0,0.08695652173913043
2025-04-17,100,15,0.15,15.0,0.32608695652173914
2025-04-18,35,2,0.05714285714285714,15.0,0.15
2025-04-19,10,0,0.0,2.0,0.05714285714285714
2025-05-04,7,2,0.2857142857142857,0.0,0.0
2025-05-05,15,3,0.2,2.0,0.2857142857142857
2025-05-06,26,0,0.0,3.0,0.2
2025-05-07,35,1,0.02857142857142857,0.0,0.0
2025-05-08,41,11,0.2682926829268293,1.0,0.02857142857142857
2025-05-09,99,19,0.1919191919191919,11.0,0.2682926829268293
2025-05-10,27,6,0.2222222222222222,19.0,0.1919191919191919
2025-05-11,7,0,0.0,6.0,0.2222222222222222
2025-05-12,11,1,0.09090909090909091,0.0,0.0
2025-05-13,59,12,0.2033898305084746,1.0,0.09090909090909091
2025-05-14,83,14,0.1686746987951807,12.0,0.2033898305084746
2025-05-15,42,-1,-0.023809523809523808,14.0,0.1686746987951807
2025-05-16,31,1,0.03225806451612903,-1.0,-0.023809523809523808
2025-05-17,17,2,0.11764705882352941,1.0,0.03225806451612903
2025-07-06,13,2,0.15384615384615385,2.0,0.11764705882352941
2025-07-07,37,0,0.0,2.0,0.15384615384615385
2025-07-08,81,7,0.08641975308641975,0.0,0.0
2025-07-09,116,10,0.08620689655172414,7.0,0.08641975308641975
2025-07-10,3,0,0.0,10.0,0.08620689655172414
